"channel_name","video_title","category","keywords"
"Ligue 1 McDonald’s","Rulli, Bulka, Chevalier : Les MEILLEURS ARRÊTS de la saison | Ligue 1 McDonald's 24/25","Sports","2024-2025, ASMonaco, ASSE, Angers, Auxerre, Brest, FCNantes, Football, France, L1, LOSC, LeHavre, Ligue1, Ligue1McDonald's, MHSC, Marseille, OGCNice, OL, OM, OlympiqueLyonnais, PSG, ParisSG, ParisSaint-Germain, RCLens, RCStrasbourg, StadeRennais, StadedeReims, ToulouseFootballClub, championnatdeFrance, foot, football, ligue1, ligue1mcdonald's, paris, psg, résuméLigue1, résumésL1, Bulka, Lucas Chevalier, Marcin Bulka, Yehvann Diouf, Donovan Léon, Anthony Lopes, Lucas Perri, Djordje Petrovic, Gerónimo Rulli"
"Ligue 1 McDonald’s","Cherki, João Neves, Camara: Les plus BELLES PASSES DÉCISIVES de la saison | Ligue 1 McDonald's 24/25","Sports","2024-2025, ASMonaco, ASSE, Angers, Auxerre, Brest, FCNantes, Football, France, L1, LOSC, LeHavre, Ligue1, Ligue1McDonald's, MHSC, Marseille, OGCNice, OL, OM, OlympiqueLyonnais, PSG, ParisSG, ParisSaint-Germain, RCLens, RCStrasbourg, StadeRennais, StadedeReims, ToulouseFootballClub, championnatdeFrance, foot, football, ligue1, ligue1mcdonald's, paris, psg, résuméLigue1, résumésL1"
"Ligue 1 McDonald’s","99 MINUTES pour rêver : L'IRRESPIRABLE course à l'Europe","Sports","Ligue 1 McDonald's, Ligue 1, L1, Ligue1, ligue1, ligue 1 mcdonald's, France, Football, foot, football, psg, PSG, paris, Paris SG, Paris Saint-Germain, OL, OM, Auxerre, Brest, FC Nantes, AS Monaco, Marseille, Olympique Lyonnais, Le Havre, RC Lens, LOSC, OGC Nice, Stade de Reims, Stade Rennais, ASSE, RC Strasbourg, 2024-2025, résumé Ligue 1, résumés L1, RC STRASBOURG, strasbourg, marc keller, nice, course à l'europe ligue 1, lyon, ol, lacazette, david, panenka, medina, mandanda, balerdi, benatia, longoria"
"Ligue 1 McDonald’s","Akliouche, Gouiri, Andrey Santos : les PLUS BEAUX BUTS de la saison | Ligue 1 McDonald's 24/25","Sports","2024-2025, ASMonaco, ASSE, Angers, Auxerre, Brest, FCNantes, Football, France, L1, LOSC, LeHavre, Ligue1, Ligue1McDonald's, MHSC, Marseille, OGCNice, OL, OM, OlympiqueLyonnais, PSG, ParisSG, ParisSaint-Germain, RCLens, RCStrasbourg, StadeRennais, StadedeReims, ToulouseFootballClub, championnatdeFrance, foot, football, ligue1, ligue1mcdonald's, paris, psg, résuméLigue1, résumésL1, Akliouche, Akliouche but, Gouiri, Gouiri OM, Gouiri but, Gouiri but OM, Andrey Santos, om, Akliouche but Monaco, but ligue 1, top but ligue 1"
"Ligue 1 McDonald’s","Caio Henrique, le LATÉRAL ULTRA-DÉCISIF de Ligue 1 | Face au Jeu #8","Sports","Ligue 1 McDonald's, Ligue 1, L1, Ligue1, ligue1, ligue 1 mcdonald's, France, championnat de France, Football, foot, football, psg, PSG, paris, Paris SG, Paris Saint-Germain, OL, OM, Angers, Auxerre, Brest, FC Nantes, AS Monaco, Marseille, Olympique Lyonnais, Le Havre, RC Lens, LOSC, MHSC, OGC Nice, Stade de Reims, Stade Rennais, ASSE, RC Strasbourg, Toulouse Football Club, 2024-2025, résumé Ligue 1, résumés L1, Monaco, Caio Henrique, Caio Henrique Monaco, Face au Jeu Caio Henrique"
"Ligue 1 McDonald’s","FC METZ - STADE DE REIMS - Barrage Aller - Ligue 1 McDonald's 24/25","Sports","2024-2025, ASMonaco, ASSE, Angers, Auxerre, Brest, FCNantes, Football, France, L1, LOSC, LeHavre, Lens, Ligue1, Ligue1McDonald's, MHSC, Marseille, Nice, OGCNice, OL, OM, OlympiqueLyonnais, PSG, ParisSG, ParisSaint-Germain, RCL, RCLens, RCStrasbourg, StadeRennais, StadedeReims, ToulouseFootballClub, VCP, championnatdeFrance, english, foot, football, ligue1, ligue1mcdonald's, marseille, nice, paris, psg, résuméLigue1, résumésL1"
"Ligue 1 McDonald’s","Kvaratskhelia, Dembélé, Doué : les 10 plus BEAUX BUTS du PSG | Ligue 1 McDonald's 2024/25","Sports","2024-2025, ASMonaco, ASSE, Angers, Auxerre, Brest, FCNantes, Football, France, L1, LOSC, LeHavre, Ligue1, Ligue1McDonald's, MHSC, Marseille, OGCNice, OM, OlympiqueLyonnais, PSG, ParisSG, ParisSaint-Germain, RCLens, RCStrasbourg, StadeRennais, StadedeReims, ToulouseFootballClub, championnatdeFrance, foot, football, ligue1, ligue1mcdonald's, paris, psg, résuméLigue1, résumésL1, Kvaratskhelia, Kvara, Kvara PSG, Dembélé, buts PSG, but psg, dembélé, dembélé psg, doué, désiré doué, ousmane dembélé psg, désiré doué but, doué but psg"
"Ligue 1 McDonald’s","Pourquoi Benjamin André DOMINE les AIRS en Ligue 1 | face au Jeu #7","Sports","Ligue 1 McDonald's, Ligue 1, L1, Ligue1, ligue1, ligue 1 mcdonald's, France, championnat de France, Football, foot, football, psg, PSG, paris, Paris SG, Paris Saint-Germain, OL, OM, Angers, Auxerre, Brest, FC Nantes, AS Monaco, Marseille, Olympique Lyonnais, Le Havre, RC Lens, LOSC, MHSC, OGC Nice, Stade de Reims, Stade Rennais, ASSE, RC Strasbourg, Toulouse Football Club, 2024-2025, résumé Ligue 1, résumés L1, Benjamin André, André, André LOSC, losc, Lille, Lille LOSC, benjamin andré"
"Ligue 1 McDonald’s","Kvaratskhelia BRILLE, le PSG RENVERSE Auxerre | 34ème journée - Ligue 1 McDonald's 24/25","Sports","Ligue 1 McDonald's, Ligue 1, L1, Ligue1, ligue1, ligue 1 mcdonald's, France, championnat de France, Football, foot, football, psg, PSG, paris, Paris SG, Paris Saint-Germain, OL, OM, Angers, Auxerre, Brest, FC Nantes, AS Monaco, Marseille, Olympique Lyonnais, Le Havre, RC Lens, LOSC, MHSC, OGC Nice, Stade de Reims, Stade Rennais, ASSE, RC Strasbourg, Toulouse Football Club, 2024-2025, résumé Ligue 1, résumés L1"
"Ligue 1 McDonald’s","Résumé 34ème journée | Ligue 1 McDonald's 24/25","Sports","2024-2025, ASMonaco, ASSE, Angers, Auxerre, Brest, FCNantes, Football, France, Highlights, L1, LOSC, LeHavre, Lens, Ligue1, Ligue1McDonald's, MHSC, Marseille, Nice, OGCNice, OL, OM, OlympiqueLyonnais, PSG, Paris, ParisSG, ParisSaint-Germain, RCL, RCLens, RCStrasbourg, StadeRennais, StadedeReims, ToulouseFootballClub, championnatdeFrance, english, foot, football, france, l1, ligue1, ligue1mcdonald's, paris, parissg, psg, résuméLigue1, résumésL1"
